2741;CORRAL BLANCO;YAVI;JUJUY
2742;EL AGUILAR;HUMAHUACA;JUJUY
2743;EL BRETE;CAPITAL;JUJUY
2744;EL CARMEN;EL CARMEN;JUJUY
2745;EL CARRIL;SAN ANTONIO;JUJUY
2746;EL CEIBAL;SAN ANTONIO;JUJUY
2747;EL MORENO;TUMBAYA;JUJUY
2748;EL PARQUE;CAPITAL;JUJUY
2749;EL PIQUETE;SANTA BARBARA;JUJUY
2750;EL PORVENIR;SUSQUES;JUJUY
2751;EL QUEMADO;SAN PEDRO;JUJUY
2752;EL REMATE;CAPITAL;JUJUY
2753;EL SUNCHAL;EL CARMEN;JUJUY
2754;ESCAYA;YAVI;JUJUY
2755;FRAILE PINTADO;LEDESMA;JUJUY
2756;GALAN, JUAN;CAPITAL;JUJUY
2757;GUERRERO;CAPITAL;JUJUY
2758;HORNILLOS;SANTA CATALINA;JUJUY
2759;HUACALERA;TILCARA;JUJUY
2760;HUMAHUACA;HUMAHUACA;JUJUY
2761;INGENIO LA ESPERANZA;SAN PEDRO;JUJUY
2762;INTI CANCHA;YAVI;JUJUY
2763;ITURBE;HUMAHUACA;JUJUY
2764;KILOMETRO 1129 ,DV.;CAPITAL;JUJUY
2765;KILOMETRO 1137 ,EST.;SAN PEDRO;JUJUY
2766;KILOMETRO 1149 ,AP.;CAPITAL;JUJUY
2767;KILOMETRO 1183 ,AP.;CAPITAL;JUJUY
2768;KILOMETRO 1210 ,DV.;LADESMA;JUJUY
2769;KILOMETRO 1243 ,AP.;TILCARA;JUJUY
2770;KILOMETRO 1247;LADESMA;JUJUY
2771;KILOMETRO 1278;HUMAHUACA;JUJUY
2772;KILOMETRO 1289 ,AP.;HUMAHUACA;JUJUY
2773;KILOMETRO 1321 ,DV.;HUMAHUACA;JUJUY
2774;KILOMETRO 1373 ,AP.;SUSQUES;JUJUY
2775;LA ALMONA;CAPITAL;JUJUY
2776;LA CAPILLA;COCHINOCA;JUJUY
2777;LA CUEVA;HUMAHUACA;JUJUY
2778;LA MENDIETA;SAN PEDRO;JUJUY
2779;LA QUIACA;YAVI;JUJUY
2780;LA TOMA;SAN ANTONIO;JUJUY
2781;LAGUNA;YAVI;JUJUY
2782;LAS CUEVAS;CAPITAL;JUJUY
2783;LEON;CAPITAL;JUJUY
2784;LIBERTADOR GRL.SAN MARTIN, EST.LEDESMA;LEDESMA;JUJUY
2785;LOS ALISOS;SAN ANTONIO;JUJUY
2786;LOS BLANCOS;CAPITAL;JUJUY
2787;LOS CHANCHILLOS;CAPITAL;JUJUY
2788;LOS LAPACHOS ,EST.MAQUINISTA VERON;EL CARMEN;JUJUY
2789;LOS PERALES;CAPITAL;JUJUY
2790;MADREJON;CAPITAL;JUJUY
2791;MAIMARA;TILCARA;JUJUY
2792;MEDANITOS;SUSQUES;JUJUY
2793;MINA AJEDREZ;RINCONADA;JUJUY
2794;MINA PIRQUITAS;RINCONADA;JUJUY
2795;MONTE RICO;EL CARMEN;JUJUY
2796;MONTE RICO ,AP.;EL CARMEN;JUJUY
2797;OLACAPATO ,EST.;SUSQUES;JUJUY
2798;OLAROZ CHICO;SUSQUES;JUJUY
2799;OLAROZ GRANDE;SUSQUES;JUJUY
2800;ORATORIO;SANTA CATALINA;JUJUY
2801;OROSMAYO;RINCONADA;JUJUY
2802;PAIRIQUE CHICO;SUSQUES;JUJUY
2803;PAIRIQUE GRANDE;SUSQUES;JUJUY
2804;PALCA DE APARZO;HUMAHUACA;JUJUY
2805;PALMA SOLA;SANTA BARBARA;JUJUY
2806;PALPALA ,EST.GRL.MANUEL N.SAVIO;CAPITAL;JUJUY
2807;PAMPA BLANCA;EL CARMEN;JUJUY
2808;PAMPICHUELA;VALLE GRANDE;JUJUY
2809;PERICO;EL CARMEN;JUJUY
2810;PUEBLO LEDESMA;LEDESMA;JUJUY
2811;PUEBLO VIEJO;HUMAHUACA;JUJUY
2812;PUESTO DEL MARQUES;COCHINOCA;JUJUY
2813;PUESTO GRANDE;SANTA CATALINA;JUJUY
2814;PUMAHUASI;YAVI;JUJUY
2815;PURMAMARCA;TUMBAYA;JUJUY
2816;QUICHAGUA;COCHINOCA;JUJUY
2817;REYES;CAPITAL;JUJUY
2818;RINCONADA;RINCONADA;JUJUY
2819;RINCONADILLAS;COCHINOCA;JUJUY
2820;RIO BLANCO ,AP.;CAPITAL;JUJUY
2821;RIO GRANDE;COCHINOCA;JUJUY
2822;RODERO;HUMAHUACA;JUJUY
2823;ROSARIO;RINCONADA;JUJUY
2824;ROSARIO;RINCONADA;JUJUY
2825;SAN ANTONIO;SAN ANTONIO;JUJUY
2826;SAN BERNARDO;TUMBAYA;JUJUY
2827;SAN JAVIER;TUMBAYA;JUJUY
2828;SAN JUAN DE DIOS;SAN PEDRO;JUJUY
2829;SAN JUAN DE ORO;SANTA CATALINA;JUJUY
2830;SAN JUAN DE PALCA;SANTA CATALINA;JUJUY
2831;SAN JUANCITO;EL CARMEN;JUJUY
2832;SAN JUANCITO;YAVI;JUJUY
2833;SAN PEDRITO;CAPITAL;JUJUY
2834;SAN PEDRO ,EST.SAN PEDRO DE JUJUY;SAN PEDRO;JUJUY
2835;SAN SALVADOR DE JUJUY ,EST.JUJUY;CAPITAL;JUJUY
2836;SANTA ANA;VALLE GRANDE;JUJUY
2837;SANTA BARBARA;VALLE GRANDE;JUJUY
2838;SANTA CATALINA;SANTA CATALINA;JUJUY
2839;SANTA CLARA;SANTA BARBARA;JUJUY
2840;SANTO DOMINGO;RINCONADA;JUJUY
2841;SAYATE;COCHINOCA;JUJUY
2842;SENADOR PEREZ;HUMAHUACA;JUJUY
2843;SEY;SUSQUES;JUJUY
2844;SIBERIA;SUSQUES;JUJUY
2845;SOL DE MAYO;YAVI;JUJUY
2846;SURIPUGIO;YAVI;JUJUY
2847;SUSQUES;SUSQUES;JUJUY
2848;TABLADITAS;COCHINOCA;JUJUY
2849;TAFNA;YAVI;JUJUY
2850;TERMAS DE REYES;CAPITAL;JUJUY
2851;TILCARA;TILCARA;JUJUY
2852;TIMON CRUZ;SANTA CATALINA;JUJUY
2853;TIOMAYO;RINCONADA;JUJUY
2854;TIONSO;HUMAHUACA;JUJUY
2855;TRES CRUCES;HUMAHUACA;JUJUY
2856;TRES MORROS;TUMBAYA;JUJUY
2857;TUMBAYA;TUMBAYA;JUJUY
2858;TURU TARI;SUSQUES;JUJUY
2859;TUSAQUILLA;COCHINOCA;JUJUY
2860;UQUIA;HUMAHUACA;JUJUY
2861;VALLE COLORADO;VALLE GRANDE;JUJUY
2862;VALLE GRANDE;VALLE GRANDE;JUJUY
2863;VILLA ACHAVAL;CAPITAL;JUJUY
2864;VOLCAN;TUMBAYA;JUJUY
2865;YALA;CAPITAL;JUJUY
2866;YAVI;YAVI;JUJUY
2867;YOSCABA;SANTA CATALINA;JUJUY
2868;YUTO;LEDESMA;JUJUY
2869;ZAPLA;CAPITAL;JUJUY
2870;ABRAMO;HUCAL;LA PAMPA
2871;ADOLFO VAN PRAET;REALICO;LA PAMPA
2872;AGUSTONI;MARA CO;LA PAMPA
2873;ALFREDO PEÑA;QUEMUQUEMU;LA PAMPA
2874;ALGARROBO DEL AGUILA;CHICAL CO;LA PAMPA
2875;ALPACHIRI;GUATRACHE;LA PAMPA
2876;ALTA ITALIA;REALICO;LA PAMPA
2877;ANGUIL;CAPITAL;LA PAMPA
2878;ANZOATEGUI;CALEUCALEU;LA PAMPA
2879;APUYACO;GUATRACHE;LA PAMPA
2880;ARATA;TRENEL;LA PAMPA
2881;ATALIVA ROCA;UTRACAN;LA PAMPA
2882;ATREUCO;ATREUCO;LA PAMPA
2883;BAJO DE LAS PALOMAS;TOAY;LA PAMPA
2884;BERNARDO LARROUDE;CHAPADLEUFU;LA PAMPA
2885;BERNASCONI;HUCAL;LA PAMPA
2886;BOEUF;CONELO;LA PAMPA
2887;BUTA RANQUIL;PUELEN;LA PAMPA
2888;CACHIRULO;TOAY;LA PAMPA
2889;CALEUFU;RANCUL;LA PAMPA
2890;CANE, MIGUEL;QUEMU QUEMU;LA PAMPA
2891;CARRO QUEMADO;LOVENTUE;LA PAMPA
2892;CASTEX, EDUARDO;CONHELO;LA PAMPA
2893;CATRILO;CATRILO;LA PAMPA
2894;CEBALLOS;CHAPALEUFU;LA PAMPA
2895;CEREALES;ATREUCO;LA PAMPA
2896;CHACHARRAMENDI;ULTRACAN;LA PAMPA
2897;CHAMAICO;RANCUL;LA PAMPA
2898;CHICAL CO;CHICAL CO;LA PAMPA
2899;COLONIA 25 DE MAYO;PUELEN;LA PAMPA
2900;COLONIA BARON;QUEMU QUEMU;LA PAMPA
2901;COLONIA EMILIO MITRE;CHALILEO;LA PAMPA
2902;COLONIA INES Y CARLOTA;CAPITAL;LA PAMPA
2903;COLONIA LA PASTORIL;CHALILEO;LA PAMPA
2904;COLONIA SAN JOSE;QUEMU QUEMU;LA PAMPA
2905;COLONIA SANTA TERESA;GUATRACHE;LA PAMPA
2906;CONHELO;CONHELO;LA PAMPA
2907;CORONEL HILARIO LAGOS;CHAPALEUFU;LA PAMPA
2908;COTITA;HUCAL;LA PAMPA
2909;CUCHILLO-CO;LIHUEL CALEL;LA PAMPA
2910;DOBLAS;ATREUCO;LA PAMPA
2911;DORILA;MARACO;LA PAMPA
2912;EL DURAZNO;LOVENTUE;LA PAMPA
2913;EMBAJADOR MARTINI;REALICO;LA PAMPA
2914;EPU-PEL;UTRACAN;LA PAMPA
2915;FALUCHO;REALICO;LA PAMPA
2916;GAMAY;ULTRACAN;LA PAMPA
2917;GAVIOTAS;CALEU CALEU;LA PAMPA
2918;GENERAL ACHA;ULTRACAN;LA PAMPA
2919;GENERAL MANUEL CAMPOS;GUATRACHE;LA PAMPA
2920;GENERAL PICO;MARACO;LA PAMPA
2921;GENERAL SAN MARTIN;HUCAL;LA PAMPA
2922;GOBERNADOR AYALA;PUELEN;LA PAMPA
2923;GOBERNADOR DUVAL;CURACO;LA PAMPA
2924;GUATRACHE;GUATRACHE;LA PAMPA
2925;HIDALGO;ATREUCO;LA PAMPA
2926;HUCAL;HUCAL;LA PAMPA
2927;HUELEN;QUEMU QUEMU;LA PAMPA
2928;INGENIERO FOSTER;RANCUL;LA PAMPA
2929;INGENIERO LUIGGI;REALICO;LA PAMPA
2930;INTENDENTE ALVEAR;CHAPALEUFU;LA PAMPA
2931;IVANOWSKY;CATRILO;LA PAMPA
2932;KILOMETRO 755 ,DV.;CALEU CALEU;LA PAMPA
2933;LA ADELA;CALEU CALEU;LA PAMPA
2934;LA ASTURIANA;LIHUEL CALEL;LA PAMPA
2935;LA COPELINA;PUELEN;LA PAMPA
2936;LA ESTRELLA;LIMAY MAHUIDA;LA PAMPA
2937;LA GLORIA;CATRILO;LA PAMPA
2938;LA MARUJA;RANCUL;LA PAMPA
2939;LA PRIMAVERA;LIMAY MAHUIDA;LA PAMPA
2940;LA REFORMA;LIMAY MAHUIDA;LA PAMPA
2941;LARROUDE, BERNARDO;CHAPALEUFU;LA PAMPA
2942;LAVALLE, RICARDO;REALICO;LA PAMPA
2943;LIHUEL CALEL;LIHUEL CALEL;LA PAMPA
2944;LIMAY MAHUIDA;LIMAY MAHUIDA;LA PAMPA
2945;LONQUIMAY;CATRILO;LA PAMPA
2946;LOVENTUE;LOVENTUE;LA PAMPA
2947;LUAN TORO;LOVENTUE;LA PAMPA
2948;MACACHIN;ATREUCO;LA PAMPA
2949;MAISONAVE, DAMIAN ,EST.SIMSON;REALICO;LA PAMPA
2950;MAYER, MAURICIO;CONHELO;LA PAMPA
2951;METILEO;TRENEL;LA PAMPA
2952;MONTE NIEVAS;CONHELO;LA PAMPA
2953;NAICO;TOAY;LA PAMPA
2954;OJEDA;REALICO;LA PAMPA
2955;OLONIA SANTA MARIA;ULTRACAN;LA PAMPA
2956;PARERA;RANCUL;LA PAMPA
2957;PASO DE LOS ALGARROBOS;CHALILEO;LA PAMPA
2958;PEÑA, ALFREDO;QUEMU QUEMU;LA PAMPA
2959;PERU;GUATRACHE;LA PAMPA
2960;PICHI HUINCA;RANCUL;LA PAMPA
2961;PUELCHES;CURACO;LA PAMPA
2962;PUELEN;PUELEN;LA PAMPA
2963;QUEHUE;ULTRACAN;LA PAMPA
2964;QUEMU QUEMU;QUEMU QUEMU;LA PAMPA
2965;QUETREQUEN;RANCUL;LA PAMPA
2966;RANCUL;RANCUL;LA PAMPA
2967;REALICO;REALICO;LA PAMPA
2968;RELMO;QUEMU QUEMU;LA PAMPA
2969;REMECO;GUATRACHE;LA PAMPA
2970;RIGLOS, MIGUEL;ATREUCO;LA PAMPA
2971;ROCA, ATALIVA;ULTRACAN;LA PAMPA
2972;ROLON;ATREUCO;LA PAMPA
2973;RUCANELO;CONHELO;LA PAMPA
2974;SANTA ISABEL;CHALILEO;LA PAMPA
2975;SANTA ROSA;CAPITAL;LA PAMPA
2976;SARAH;CHAPALEUFU;LA PAMPA
2977;SPELUZZI;MARACO;LA PAMPA
2978;TELEN;LOVENTUE;LA PAMPA
2979;TENIENTE GENERAL EMILIO MITRE;CONHELO;LA PAMPA
2980;TOAY;TOAY;LA PAMPA
2981;TREBOLARES;MARACO;LA PAMPA
2982;TRENEL;TRENEL;LA PAMPA
2983;TRILI;MARACO;LA PAMPA
2984;UNANJE;ULTRACAN;LA PAMPA
2985;URIBURU;CATRILO;LA PAMPA
2986;UTRACAN;ULTRACAN;LA PAMPA
2987;VAN PRAET, ADOLFO;REALICO;LA PAMPA
2988;VERTIZ;CHAPALEUFU;LA PAMPA
2989;VICTORICA;LOVENTUE;LA PAMPA
2990;VILLA MIRASOL;QUEMU QUEMU;LA PAMPA
2991;WINIFREDA;CONHELO;LA PAMPA
2992;AGUA BLANCA;CASTRO BARROS;LA RIOJA
2993;AGUAYO;GENERAL SAN MARTIN;LA RIOJA
2994;AICUÑA;GENERAL LAVALLE;LA RIOJA
2995;AIMOGASTA;ARAUCO;LA RIOJA
2996;ALCAZAR;GRAL.ANGEL V.PEÑALOZA;LA RIOJA
2997;ALPASINCHE;SAN BLAS DE LOS SAUCES;LA RIOJA
2998;AMANA;INDEPENDENCIA;LA RIOJA
2999;AMBIL;GENERAL OCAMPO;LA RIOJA
3000;AMINGA;CASTRO BARROS;LA RIOJA
3001;ANDALUCAS;SAN BLAS DE LOS SAUCES;LA RIOJA
3002;ANGUINAN;CHILECITO;LA RIOJA
3003;ANGULOS;FAMATINA;LA RIOJA
3004;ANILLACO;CASTRO BARROS;LA RIOJA
3005;ANIMAN;CASTRO BARROS;LA RIOJA
3006;ANJULLON;CASTRO BARROS;LA RIOJA
3007;ANTINACO;FAMATINA;LA RIOJA
3008;ARAUCO;ARAUCO;LA RIOJA
3009;ATILES;GRL.JUAN FACUNDO QUIROGA;LA RIOJA
3010;BAJO DEL GALLO;GRL.ANGEL V. PEÑALOZA;LA RIOJA
3011;BAJO GRANDE;GENERAL BELGRANO;LA RIOJA
3012;BAJO HONDO;GENERAL SARMIENTO;LA RIOJA
3013;BANDA FLORIDA;GENERAL LAVALLE;LA RIOJA
3014;BAZAN;CAPITAL;LA RIOJA
3015;BELLA VISTA;GDOR. GORDILLO;LA RIOJA
3016;CABOLLAR;CAPITAL;LA RIOJA
3017;CAMPANAS;FAMATINA;LA RIOJA
3018;CARRIZAL;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3019;CARRIZAL;CAPITAL;LA RIOJA
3020;CARRIZAL;FAMATINA;LA RIOJA
3021;CASTRO BARROS;GENERAL BELGRANO;LA RIOJA
3022;CATINZACO;CHILECITO;LA RIOJA
3023;CHAMICAL ,EST.GOBERNADOR GORDILLO;GOBERNADOR GORDILLO;LA RIOJA
3024;CHAÑAR;GENERAL BELGRANO;LA RIOJA
3025;CHAÑARMUYO;FAMATINA;LA RIOJA
3026;CHELCOS;GENERAL SAN MARTIN;LA RIOJA
3027;CHEPES;ROSARIO VERA PEÑALOZA;LA RIOJA
3028;CHEPES VIEJO;ROSARIO VERA PEÑALOZA;LA RIOJA
3029;CHILECITO;CHILECITO;LA RIOJA
3030;CHUQUIS;CASTRO BARROS;LA RIOJA
3031;COCHANGASTA;CAPITAL;LA RIOJA
3032;COMANDANTE LEAL;GENERAL OCAMPO;LA RIOJA
3033;CORRAL DE ISAAC;GENERAL SAN MARTIN;LA RIOJA
3034;CORTADERAS;GENERAL BELGRANO;LA RIOJA
3035;CUATRO ESQUINAS;GENERAL SAN MARTIN;LA RIOJA
3036;EL ALTO;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3037;EL BARREAL;CAPITAL;LA RIOJA
3038;EL CALDEN;GRL.SAN MARTIN;LA RIOJA
3039;EL CHIFLON;INDEPENDENCIA;LA RIOJA
3040;EL CONDADO;GENERAL LA MADRID;LA RIOJA
3041;EL MOLLAR;GOBERNADOR GORDILLO;LA RIOJA
3042;EL PORTEZUELO;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3043;EL POTRERILLO;FAMATINA;LA RIOJA
3044;EL QUEBRACHO;CAPITAL;LA RIOJA
3045;EL RODEO;ROSARIO VERA PEÑALOZA;LA RIOJA
3046;EL SUNCHAL;CAPITAL;LA RIOJA
3047;EL TALA;ROSARIO VERA PEÑALOZA;LA RIOJA
3048;EL VILGO;INDEPENDENCIA;LA RIOJA
3049;FAMATINA;FAMATINA;LA RIOJA
3050;GUANDACOL;GENERAL LAVALLE;LA RIOJA
3051;ILISCA;ROSARIO VERA PEÑALOZA;LA RIOJA
3052;JAGUE;GENERAL SARMIENTO;LA RIOJA
3053;KILOMETRO 875 ,DV.;CAPITAL;LA RIOJA
3054;KILOMETRO 891 ,AP.;CAPITAL;LA RIOJA
3055;LA AGUADITA;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3056;LA AGUADITA DE LOS BRIZUELA;CAPITAL;LA RIOJA
3057;LA BANDA;GENERAL SARMIENTO;LA RIOJA
3058;LA CALERA;CAPITAL;LA RIOJA
3059;LA CIENAGA;GENERAL SARMIENTO;LA RIOJA
3060;LA CIENAGA;GENERAL BELGRANO;LA RIOJA
3061;LA FALDA DE CITAN;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3062;LA ISLA ,EST.;GENERAL SAN MARTIN;LA RIOJA
3063;LA JARILLA;ROSARIO VERA PEÑALOZA;LA RIOJA
3064;LA MERCED;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3065;LA PERSEGUIDA;CAPITAL;LA RIOJA
3066;LA PUERTA;CHILECITO;LA RIOJA
3067;LA REPRESA;GENERAL SAN MARTIN;LA RIOJA
3068;LA RIOJA;CAPITAL;LA RIOJA
3069;LAS CLOACAS;CAPITAL;LA RIOJA
3070;LAS COLORADAS;INDEPENDENCIA;LA RIOJA
3071;LAS PADERCITAS;CAPITAL;LA RIOJA
3072;LAS TOSCAS;ROSARIO VERA PEÑALOZA;LA RIOJA
3073;LOMA BLANCA;GENERAL BELGRANO;LA RIOJA
3074;LOMA LARGA;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3075;LOS AGUIRRES;GENERALOCAMPO;LA RIOJA
3076;LOS ALANICES;GENERAL OCAMPO;LA RIOJA
3077;LOS BALDES;GOBERNADOR GORDILLO;LA RIOJA
3078;LOS MOGOTES;INDEPENDENCIA;LA RIOJA
3079;LOS MOLINOS;CASTRO BARROS;LA RIOJA
3080;LOS PALACIOS;GENERAL LAVALLE;LA RIOJA
3081;LOS SARMIENTOS;CHILECITO;LA RIOJA
3082;LOS TAMBILLOS;GENERAL LAVALLE;LA RIOJA
3083;MACHIGASTA;ARAUCO;LA RIOJA
3084;MAJADITA;GENERAL LA MADRID;LA RIOJA
3085;MALANZAN;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3086;MALLIGASTA;CHILECITO;LA RIOJA
3087;MASCASIN;ROSARIO VERA PEÑALOZA;LA RIOJA
3088;MAZAN ,EST.;ARAUCO;LA RIOJA
3089;MILAGRO;GENERAL OCAMPO;LA RIOJA
3090;MINA LA MEJICANA;CHILECITO;LA RIOJA
3091;MIRANDA;CHILECITO;LA RIOJA
3092;MOLLACO;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3093;NACATE;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3094;NONOGASTA;CHILECITO;LA RIOJA
3095;ÑOQUEBE;ROSARIO VERA PEÑALOZA;LA RIOJA
3096;OBRAJE DE TOSCANO;CAPITAL;LA RIOJA
3097;OLPAS;GENERAL OCAMPO;LA RIOJA
3098;OLTA;GENERAL BELGRANO;LA RIOJA
3099;PAGANCILLO;GENERAL LAVALLE;LA RIOJA
3100;PAGANZO;INDEPENDENCIA;LA RIOJA
3101;PATQUIA;INDEPENDENCIA;LA RIOJA
3102;PINCHAS;CASTRO BARROS;LA RIOJA
3103;PITUIL;FAMATINA;LA RIOJA
3104;PORTEZUELO DE ARCE;GENERAL SAN MARTIN;LA RIOJA
3105;POZO DE AVILA;CAPITAL;LA RIOJA
3106;POZO DE PIEDRA;GENERAL SAN MARTIN;LA RIOJA
3107;PUERTO ALEGRE;CAPITAL;LA RIOJA
3108;PUERTO ALEGRE;GENERAL LAVALLE;LA RIOJA
3109;PUNTA DE LOS LLANOS;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3110;REAL DEL CADILLO ,DV.;ROSARIO VERA PEÑALOZA;LA RIOJA
3111;RETAMAL;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3112;RIVADAVIA;GENERAL LA MADRID;LA RIOJA
3113;SALADILLO;CAPITAL;LA RIOJA
3114;SAN ANTONIO;ROSARIO VERA PEÑALOZA;LA RIOJA
3115;SAN ANTONIO;CAPITAL;LA RIOJA
3116;SAN BLAS;SAN BLAS DE LOS SAUCES;LA RIOJA
3117;SAN ISIDRO;ROSARIO VERA PEÑALOZA;LA RIOJA
3118;SAN JUAN;CAPITAL;LA RIOJA
3119;SAN PEDRO;CASTRO BARROS;LA RIOJA
3120;SAN RAMON;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3121;SAN ROQUE;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3122;SAN SOLANO;GENERAL SAN MARTIN;LA RIOJA
3123;SANOGASTA;CHILECITO;LA RIOJA
3124;SANTA CLARA;GENERAL LAVALLE;LA RIOJA
3125;SANTA CRUZ;FAMATINA;LA RIOJA
3126;SANTA CRUZ ,DV.;ROSARIO VERA PEÑALOZA;LA RIOJA
3127;SANTO DOMINGO;CAPITAL;LA RIOJA
3128;SCHAQUI;SAN BLAS DE LOS SAUCES;LA RIOJA
3129;SIERRA BRAVA;CAPITAL;LA RIOJA
3130;SOLCA;GENERAL JUAN FACUNDO QUIROGA;LA RIOJA
3131;TALAMUYUNA;CAPITAL;LA RIOJA
3132;TALVA;GENERAL BELGRANO;LA RIOJA
3133;TAMA;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3134;TASQUIN;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3135;TELLO, DESIDERIO;GENERAL SAN MARTIN;LA RIOJA
3136;TERMAS SANTA TERESITA;ARAUCO;LA RIOJA
3137;TOTORAL;ROSARIO VERA PEÑALOZA;LA RIOJA
3138;TUIZON;GENERAL ANGEL VICENTE PEÑALOZA;LA RIOJA
3139;ULAPES;GENERAL SAN MARTIN;LA RIOJA
3140;VICHIGASTA;CHILECITO;LA RIOJA
3141;VILLA CASANA;ROSARIO VERA PEÑALOZA;LA RIOJA
3142;VILLA CASTELLI;GENERAL LA MADRID;LA RIOJA
3143;VILLA MAZAN;ARAUCO;LA RIOJA
3144;VILLA SANAGASTA;SANAGASTA;LA RIOJA
3145;VILLA SANTA RITA;GENERAL OCAMPO;LA RIOJA
3146;VILLA UNION;GENERAL LAVALLE;LA RIOJA
3147;VINCHINA;GENERAL SARMIENTO;LA RIOJA
3148;25 DE MAYO;SAN RAFAEL;MENDOZA
3149;AGRELO;LUJAN;MENDOZA
3150;AGUA ESCONDIDA;MALARGUE;MENDOZA
3151;AGUA NUEVA ,EMB.CAÑADA AMARILLA;SAN RAFAEL;MENDOZA
3152;ALDEA LA PRIMAVERA;GUAYMALLEN;MENDOZA
3153;ALGARROBITO;LAVALLE;MENDOZA
3154;ALTO VERDE;JUNIN;MENDOZA
3155;ALTOS DEL OLVIDO;LAVALLE;MENDOZA
3156;ANCHORIS;TUPUNGATO;MENDOZA
3157;ANCON;TUPUNGATO;MENDOZA
3158;ANDRADE;RIVADAVIA;MENDOZA
3159;ARISTIDES VILLANUEVA;SAN RAFAEL;MENDOZA
3160;ARROYITO;LAVALLE;MENDOZA
3161;BAJO LUNLUNTA;MAIPU;MENDOZA
3162;BAÑOS LUNLUNTA;LUJAN;MENDOZA
3163;BARCALA;MAIPU;MENDOZA
3164;BARDAS BLANCAS;MALARGUE;MENDOZA
3165;BARRANCAS;MAIPU;MENDOZA
3166;BARRAQUERO;GODOY CRUZ;MENDOZA
3167;BERMEJO;GUAYMALLEN;MENDOZA
3168;BOWEN;GENERAL ALVEAR;MENDOZA
3169;BUENA NUEVA;GUAYMALLEN;MENDOZA
3170;CACHEUTA;LUJAN;MENDOZA
3171;CADETES DE CHILE;LA PAZ;MENDOZA
3172;CALMUCO;MALARGUE;MENDOZA
3173;CAMPO LOS ANDES;TUNUYAN;MENDOZA
3174;CAMPOS, GASPAR;GENERAL ALVEAR;MENDOZA
3175;CAÑADA SECA;SAN RAFAEL;MENDOZA
3176;CANALEJAS;GENERAL ALVEAR;MENDOZA
3177;CAPACHO;SAN CARLOS;MENDOZA
3178;CAPDEVILLE;LAS HERAS;MENDOZA
3179;CAPILLA DEL ROSARIO;GUAYMALLEN;MENDOZA
3180;CAPILLA DEL ROSARIO;LAVALLE;MENDOZA
3181;CARMENSA;GENERAL ALVEAR;MENDOZA
3182;CHACRAS DE CORIA ,EST.PASO DE LOS ANDES;LUJAN DE CUYO;MENDOZA
3183;CHAPANAY;SAN MARTIN;MENDOZA
3184;CHILECITO;SAN CARLOS;MENDOZA
3185;COEHUE-CO;MALARGUE;MENDOZA
3186;COLONIA 3 DE MAYO;LAVALLE;MENDOZA
3187;COLONIA ALVEAR;GENERAL ALVEAR;MENDOZA
3188;COLONIA LAS ROSAS;TUNUYAN;MENDOZA
3189;COLONIA SUR;SANTA ROSA;MENDOZA
3190;COMANDANTE SALAS;SANTA ROSA;MENDOZA
3191;COQUIMBITO;MAIPU;MENDOZA
3192;CORRAL DE LORCA;GENERAL ALVEAR;MENDOZA
3193;CORRALITOS;GUAYMALLEN;MENDOZA
3194;COSTA DE ARAUJO;LAVALLE;MENDOZA
3195;CRUZ DE PIEDRA;MAIPU;MENDOZA
3196;CUADRO NACIONAL;SAN RAFAEL;MENDOZA
3197;DESAGUADERO;LA PAZ;MENDOZA
3198;EL ALGARROBO;SANTA ROSA;MENDOZA
3199;EL ALPERO ,EMB.;LAVALLE;MENDOZA
3200;EL BORBOLLON;LAS HERAS;MENDOZA
3201;EL CARRIZAL ABAJO;LUJAN DE CUYO;MENDOZA
3202;EL CARRIZAL DE ARRIBA;LUJAN DE CUYO;MENDOZA
3203;EL CENTRAL;SAN MARTIN;MENDOZA
3204;EL CHALLAO;LAS HERAS;MENDOZA
3205;EL FORZADO;LAVALLE;MENDOZA
3206;EL MANZANO;MALARGUE;MENDOZA
3207;EL MIRADOR;RIVADAVIA;MENDOZA
3208;EL NIHUIL;SAN RAFAEL;MENDOZA
3209;EL NIHUIL ,EST.;SAN RAFAEL;MENDOZA
3210;EL PARAISO;MAIPU;MENDOZA
3211;EL PASTAL;LAS HERAS;MENDOZA
3212;EL PLUMERILLO;LAS HERAS;MENDOZA
3213;EL RESGUARDO;LAS HERAS;MENDOZA
3214;EL RETAMO;LAVALLE;MENDOZA
